time,id,x,y,angle,speed
833.00,93,1795.20,948.13,180.00,13.95
833.00,94,951.93,601.60,270.00,15.68
833.00,95,1272.10,598.40,90.00,12.14
833.00,96,1198.40,904.62,180.00,15.00
833.00,97,1241.54,598.40,90.00,11.83
833.00,98,1795.20,1550.50,180.00,13.27
833.00,99,875.74,1195.20,90.00,13.43
834.00,0,-4.80,1363.47,180.00,15.60
834.00,1,159.24,595.20,90.00,11.12
834.00,10,1195.20,1648.95,180.00,13.10
834.00,11,1204.80,294.56,0.00,14.57
834.00,12,604.80,1788.60,0.00,0.00
834.00,13,1502.95,1804.80,270.00,9.17
834.00,14,1188.60,1195.20,90.00,0.00
834.00,15,598.40,1266.32,180.00,11.49
834.00,16,1492.41,4.80,270.00,14.55
834.00,17,265.66,4.80,270.00,14.72
834.00,18,-4.80,200.58,180.00,16.05
834.00,19,845.78,595.20,90.00,12.97
834.00,2,4.80,867.26,0.00,12.11
834.00,20,1641.56,1204.80,270.00,12.13
834.00,21,263.51,1204.80,270.00,15.22
834.00,22,-4.80,1047.08,180.00,13.47
834.00,23,1195.20,1612.10,180.00,11.48
834.00,24,1804.80,703.68,0.00,12.56
834.00,25,611.40,1201.60,270.00,0.00
834.00,26,1457.46,-4.80,90.00,13.23
834.00,27,1619.46,1201.60,270.00,10.88
834.00,28,595.20,357.63,180.00,13.19
834.00,29,1210.80,604.80,270.00,0.00
834.00,3,-4.80,945.93,180.00,12.17
834.00,30,1493.37,1195.20,90.00,14.22
834.00,31,907.35,598.40,90.00,14.38
834.00,32,36.82,1198.40,90.00,10.46
834.00,33,1542.92,604.80,270.00,13.65
834.00,34,924.36,1804.80,270.00,15.10
834.00,35,1075.92,1204.80,270.00,12.77
834.00,36,-1.60,456.59,180.00,11.05
834.00,37,604.80,149.90,0.00,12.11
834.00,38,1195.20,462.76,180.00,11.83
834.00,39,145.94,1198.40,90.00,12.77
834.00,4,1788.60,1198.40,90.00,0.00
834.00,40,-4.80,468.39,180.00,9.93
834.00,41,202.21,1195.20,90.00,12.61
834.00,42,-4.80,386.78,180.00,12.54
834.00,43,1181.10,1195.20,90.00,0.00
834.00,44,1795.20,348.82,180.00,11.50
834.00,45,1233.32,4.80,270.00,11.22
834.00,46,1486.63,-4.80,90.00,13.74
834.00,47,1804.80,1428.96,0.00,10.82
834.00,48,4.80,1476.43,0.00,13.48
834.00,49,1053.12,1804.80,270.00,12.55
834.00,5,1801.60,921.09,0.00,12.68
834.00,50,887.02,598.40,90.00,12.79
834.00,51,598.40,11.40,180.00,0.00
834.00,52,167.62,1198.40,90.00,13.03
834.00,53,4.80,731.85,0.00,11.95
834.00,54,598.40,870.82,180.00,14.20
834.00,55,598.40,18.90,180.00,0.00
834.00,56,-4.80,308.67,180.00,13.98
834.00,57,319.38,1804.80,270.00,13.63
834.00,58,1560.39,4.80,270.00,13.46
834.00,59,1804.80,874.43,0.00,13.66
834.00,6,604.80,1457.99,0.00,12.25
834.00,60,876.52,1804.80,270.00,15.77
834.00,61,238.35,1195.20,90.00,12.77
834.00,62,961.74,1204.80,270.00,12.26
834.00,63,336.74,-4.80,90.00,14.42
834.00,64,1204.80,1067.22,0.00,14.94
834.00,65,611.40,604.80,270.00,0.00
834.00,66,1349.54,4.80,270.00,14.90
834.00,67,1798.40,896.78,180.00,15.15
834.00,68,1458.98,1195.20,90.00,11.49
834.00,69,-1.60,1102.69,180.00,15.47
834.00,7,373.10,1204.80,270.00,12.39
834.00,70,595.20,299.48,180.00,14.73
834.00,71,-4.80,1096.26,180.00,12.27
834.00,72,108.20,1195.20,90.00,12.84
834.00,73,257.39,595.20,90.00,14.56
834.00,74,702.62,595.20,90.00,12.06
834.00,75,598.40,318.82,180.00,14.78
834.00,76,1204.80,159.81,0.00,12.71
834.00,77,-4.80,1485.38,180.00,14.43
834.00,78,1195.20,307.62,180.00,13.54
834.00,79,597.74,0.89,66.43,8.15
834.00,8,1198.40,1544.02,180.00,15.87
834.00,80,1795.20,910.73,180.00,13.03
834.00,81,1804.80,511.82,0.00,11.80
834.00,82,604.80,275.40,0.00,14.00
834.00,83,4.80,1777.48,0.00,10.41
834.00,84,-4.80,972.46,180.00,12.56
834.00,85,11.40,1204.80,270.00,0.00
834.00,86,548.38,1201.60,270.00,12.18
834.00,87,1198.40,1654.90,180.00,12.86
834.00,88,-4.80,354.04,180.00,12.83
834.00,89,977.94,604.80,270.00,11.90
834.00,9,1798.40,1520.15,180.00,13.80
834.00,90,1475.61,1795.20,90.00,12.70
834.00,91,1603.09,1204.80,270.00,14.62
834.00,92,1195.20,954.08,180.00,13.53
834.00,93,1795.20,933.49,180.00,14.64
834.00,94,936.64,601.60,270.00,15.29
834.00,95,1283.95,598.40,90.00,11.85
834.00,96,1198.40,889.60,180.00,15.02
834.00,97,1254.67,598.40,90.00,13.13
834.00,98,1795.20,1537.56,180.00,12.94
834.00,99,888.38,1195.20,90.00,12.64
835.00,0,-4.80,1347.49,180.00,15.98
835.00,1,170.93,595.20,90.00,11.70
835.00,10,1195.20,1635.45,180.00,13.50
835.00,11,1204.80,309.08,0.00,14.52
835.00,12,604.80,1788.60,0.00,0.00
835.00,13,1493.78,1804.80,270.00,9.17
835.00,14,1188.60,1195.20,90.00,0.00
835.00,15,598.40,1255.27,180.00,11.05
835.00,16,1478.24,4.80,270.00,14.18
835.00,17,251.33,4.80,270.00,14.33
835.00,18,-4.80,185.06,180.00,15.51
835.00,19,859.87,595.20,90.00,14.09
835.00,2,4.80,879.08,0.00,11.82
835.00,20,1628.94,1204.80,270.00,12.62
835.00,21,248.28,1204.80,270.00,15.23
835.00,22,-4.80,1033.65,180.00,13.43
835.00,23,1195.20,1600.01,180.00,12.08
835.00,24,1804.80,715.70,0.00,12.02
835.00,25,611.40,1201.60,270.00,0.00
835.00,26,1471.37,-4.80,90.00,13.91
835.00,27,1608.85,1201.60,270.00,10.61
835.00,28,595.20,343.92,180.00,13.71
835.00,29,1210.80,604.80,270.00,0.00
835.00,3,-4.80,934.45,180.00,11.48
835.00,30,1507.21,1195.20,90.00,13.84
835.00,31,922.26,598.40,90.00,14.91
835.00,32,49.00,1198.40,90.00,12.18
835.00,33,1529.88,604.80,270.00,13.04
835.00,34,910.44,1804.80,270.00,13.92
835.00,35,1063.02,1204.80,270.00,12.91
835.00,36,-1.60,445.88,180.00,10.71
835.00,37,604.80,162.51,0.00,12.60
835.00,38,1195.20,451.38,180.00,11.38
835.00,39,158.27,1198.40,90.00,12.33
835.00,4,1788.60,1198.40,90.00,0.00
835.00,40,-4.80,458.14,180.00,10.25
835.00,41,215.08,1195.20,90.00,12.87
835.00,42,-4.80,374.39,180.00,12.39
835.00,43,1181.10,1195.20,90.00,0.00
835.00,44,1795.20,337.61,180.00,11.21
835.00,45,1222.27,4.80,270.00,11.05
835.00,46,1500.72,-4.80,90.00,14.09
835.00,47,1804.80,1439.62,0.00,10.67
835.00,48,4.80,1489.09,0.00,12.67
835.00,49,1040.51,1804.80,270.00,12.61
835.00,5,1801.60,934.01,0.00,12.93
835.00,50,899.85,598.40,90.00,12.84
835.00,51,598.40,11.40,180.00,0.00
835.00,52,179.98,1198.40,90.00,12.36
835.00,53,4.80,743.43,0.00,11.58
835.00,54,598.40,856.37,180.00,14.44
835.00,55,598.40,18.90,180.00,0.00
835.00,56,-4.80,295.28,180.00,13.38
835.00,57,306.09,1804.80,270.00,13.29
835.00,58,1546.87,4.80,270.00,13.52
835.00,59,1804.80,887.40,0.00,12.97
835.00,6,604.80,1471.03,0.00,13.03
835.00,60,860.29,1804.80,270.00,16.23
835.00,61,251.21,1195.20,90.00,12.86
835.00,62,949.97,1204.80,270.00,11.78
835.00,63,351.69,-4.80,90.00,14.95
835.00,64,1204.80,1082.96,0.00,15.75
835.00,65,611.40,604.80,270.00,0.00
835.00,66,1334.05,4.80,270.00,15.49
835.00,67,1798.40,881.60,180.00,15.18
835.00,68,1469.95,1195.20,90.00,10.97
835.00,69,-1.60,1086.91,180.00,15.78
835.00,7,361.27,1204.80,270.00,11.83
835.00,70,595.20,285.60,180.00,13.88
835.00,71,-4.80,1083.66,180.00,12.60
835.00,72,120.98,1195.20,90.00,12.78
835.00,73,272.73,598.40,90.00,15.34
835.00,74,714.46,595.20,90.00,11.84
835.00,75,598.40,304.02,180.00,14.80
835.00,76,1204.80,173.12,0.00,13.31
835.00,77,-4.80,1469.90,180.00,15.49
835.00,78,1198.40,293.71,180.00,13.91
835.00,79,601.23,7.79,18.80,8.03
835.00,8,1198.40,1527.96,180.00,16.06
835.00,80,1795.20,896.50,180.00,14.23
835.00,81,1804.80,524.12,0.00,12.30
835.00,82,604.80,289.14,0.00,13.75
835.00,83,4.80,1786.70,0.00,9.21
835.00,84,-1.60,958.79,180.00,13.67
835.00,85,11.40,1204.80,270.00,0.00
835.00,86,536.86,1201.60,270.00,11.52
835.00,87,1198.40,1642.16,180.00,12.74
835.00,88,-4.80,341.40,180.00,12.63
835.00,89,966.18,604.80,270.00,11.76
835.00,9,1798.40,1505.64,180.00,14.51
835.00,90,1488.81,1795.20,90.00,13.20
835.00,91,1588.60,1204.80,270.00,14.49
835.00,92,1195.20,941.14,180.00,12.94
835.00,93,1795.20,919.92,180.00,13.57
835.00,94,921.44,601.60,270.00,15.20
835.00,95,1296.49,595.20,90.00,12.54
835.00,96,1198.40,874.13,180.00,15.47
835.00,97,1267.73,598.40,90.00,13.06
835.00,98,1795.20,1523.63,180.00,13.93
835.00,99,901.21,1195.20,90.00,12.84
836.00,0,-4.80,1331.38,180.00,16.11
836.00,1,181.73,595.20,90.00,10.80
836.00,10,1195.20,1621.49,180.00,13.96
836.00,11,1204.80,322.65,0.00,13.57
836.00,12,604.80,1788.60,0.00,0.00
836.00,13,1483.91,1804.80,270.00,9.86
836.00,14,1188.60,1195.20,90.00,0.00
836.00,15,598.40,1243.69,180.00,11.59
836.00,16,1464.06,4.80,270.00,14.17
836.00,17,236.87,4.80,270.00,14.46
836.00,18,-4.80,169.68,180.00,15.38
836.00,19,873.96,595.20,90.00,14.09
836.00,2,4.80,892.12,0.00,13.04
836.00,20,1616.43,1204.80,270.00,12.51
836.00,21,232.80,1204.80,270.00,15.47
836.00,22,-4.80,1020.10,180.00,13.55
836.00,23,1195.20,1588.55,180.00,11.47
836.00,24,1804.80,728.04,0.00,12.34
836.00,25,611.40,1201.60,270.00,0.00
836.00,26,1484.79,-4.80,90.00,13.42
836.00,27,1598.26,1201.60,270.00,10.59
836.00,28,595.20,330.08,180.00,13.83
836.00,29,1210.80,604.80,270.00,0.00
836.00,3,-4.80,922.77,180.00,11.68
836.00,30,1521.63,1195.20,90.00,14.42
836.00,31,936.09,598.40,90.00,13.83
836.00,32,60.40,1198.40,90.00,11.40
836.00,33,1517.12,604.80,270.00,12.75
836.00,34,895.74,1804.80,270.00,14.69
836.00,35,1050.31,1204.80,270.00,12.70
836.00,36,-4.80,434.89,180.00,10.99
836.00,37,604.80,174.47,0.00,11.96
836.00,38,1195.20,440.58,180.00,10.80
836.00,39,170.24,1198.40,90.00,11.97
836.00,4,1788.60,1198.40,90.00,0.00
836.00,40,-4.80,448.94,180.00,9.20
836.00,41,227.36,1195.20,90.00,12.28
836.00,42,-4.80,361.95,180.00,12.44
836.00,43,1181.10,1195.20,90.00,0.00
836.00,44,1795.20,325.54,180.00,12.07
836.00,45,1211.22,4.80,270.00,11.04
836.00,46,1514.15,-4.80,90.00,13.43
836.00,47,1804.80,1450.28,0.00,10.66
836.00,48,4.80,1501.67,0.00,12.57
836.00,49,1027.29,1804.80,270.00,13.22
836.00,5,1801.60,946.31,0.00,12.29
836.00,50,913.54,598.40,90.00,13.69
836.00,51,598.40,11.40,180.00,0.00
836.00,52,192.48,1198.40,90.00,12.50
836.00,53,4.80,755.85,0.00,12.42
836.00,54,598.40,842.04,180.00,14.33
836.00,55,598.40,18.90,180.00,0.00
836.00,56,-4.80,282.05,180.00,13.23
836.00,57,293.20,1804.80,270.00,12.89
836.00,58,1533.68,4.80,270.00,13.19
836.00,59,1804.80,901.00,0.00,13.59
836.00,6,604.80,1483.79,0.00,12.76
836.00,60,844.68,1804.80,270.00,15.61
836.00,61,264.23,1195.20,90.00,13.02
836.00,62,938.37,1204.80,270.00,11.60
836.00,63,366.59,-4.80,90.00,14.90
836.00,64,1204.80,1098.22,0.00,15.26
836.00,65,611.40,604.80,270.00,0.00
836.00,66,1319.22,4.80,270.00,14.84
836.00,67,1798.40,866.73,180.00,14.87
836.00,68,1480.94,1195.20,90.00,10.99
836.00,69,-1.60,1071.68,180.00,15.23
836.00,7,349.66,1204.80,270.00,11.61
836.00,70,595.20,270.87,180.00,14.73
836.00,71,-4.80,1070.85,180.00,12.81
836.00,72,133.74,1195.20,90.00,12.76
836.00,73,287.73,598.40,90.00,15.00
836.00,74,726.44,595.20,90.00,11.98
836.00,75,598.40,290.03,180.00,13.99
836.00,76,1204.80,185.80,0.00,12.69
836.00,77,-4.80,1455.07,180.00,14.82
836.00,78,1198.40,280.08,180.00,13.63
836.00,79,601.60,15.57,0.00,7.81
836.00,8,1198.40,1512.98,180.00,14.99
836.00,80,1795.20,882.25,180.00,14.25
836.00,81,1804.80,536.26,0.00,12.13
836.00,82,604.80,302.80,0.00,13.66
836.00,83,4.80,1792.52,0.00,5.82
836.00,84,-1.60,944.25,180.00,14.54
836.00,85,11.40,1204.80,270.00,0.00
836.00,86,525.54,1204.80,270.00,11.32
836.00,87,1198.40,1629.51,180.00,12.66
836.00,88,-4.80,328.84,180.00,12.56
836.00,89,954.68,604.80,270.00,11.49
836.00,9,1795.20,1491.01,180.00,14.63
836.00,90,1502.00,1795.20,90.00,13.19
836.00,91,1573.76,1204.80,270.00,14.84
836.00,92,1195.20,927.54,180.00,13.60
836.00,93,1795.20,905.80,180.00,14.12
836.00,94,906.44,601.60,270.00,15.00
836.00,95,1308.08,595.20,90.00,11.59
836.00,96,1198.40,859.61,180.00,14.52
836.00,97,1280.68,598.40,90.00,12.96
836.00,98,1795.20,1510.04,180.00,13.59
836.00,99,914.33,1195.20,90.00,13.11
837.00,0,-4.80,1314.72,180.00,16.66
837.00,1,193.28,595.20,90.00,11.55
837.00,10,1195.20,1607.58,180.00,13.92
837.00,11,1204.80,336.17,0.00,13.52
837.00,12,604.80,1788.60,0.00,0.00
837.00,13,1474.55,1804.80,270.00,9.37
837.00,14,1188.60,1195.20,90.00,0.00
837.00,15,598.40,1232.18,180.00,11.50
837.00,16,1449.37,4.80,270.00,14.69
837.00,17,222.19,4.80,270.00,14.69
837.00,18,-4.80,154.34,180.00,15.35
837.00,19,887.13,598.40,90.00,13.17
837.00,2,4.80,904.58,0.00,12.46
837.00,20,1604.25,1204.80,270.00,12.18
837.00,21,216.55,1204.80,270.00,16.25
837.00,22,-4.80,1007.13,180.00,12.97
837.00,23,1195.20,1576.31,180.00,12.23
837.00,24,1804.80,739.66,0.00,11.62
837.00,25,611.40,1201.60,270.00,0.00
837.00,26,1498.56,-4.80,90.00,13.77
837.00,27,1586.88,1201.60,270.00,11.38
837.00,28,595.20,316.24,180.00,13.84
837.00,29,1210.80,604.80,270.00,0.00
837.00,3,-4.80,911.61,180.00,11.16
837.00,30,1536.25,1195.20,90.00,14.62
837.00,31,950.00,598.40,90.00,13.91
837.00,32,72.12,1195.20,90.00,11.72
837.00,33,1503.89,601.60,270.00,13.24
837.00,34,880.79,1804.80,270.00,14.96
837.00,35,1037.60,1204.80,270.00,12.72
837.00,36,-4.80,423.55,180.00,11.34
837.00,37,604.80,186.59,0.00,12.12
837.00,38,1195.20,428.88,180.00,11.70
837.00,39,182.43,1198.40,90.00,12.19
837.00,4,1788.60,1198.40,90.00,0.00
837.00,40,-4.80,439.57,180.00,9.36
837.00,41,240.13,1195.20,90.00,12.77
837.00,42,-4.80,348.85,180.00,13.10
837.00,43,1181.10,1195.20,90.00,0.00
837.00,44,1795.20,313.39,180.00,12.16
837.00,45,1200.22,4.80,270.00,11.00
837.00,46,1527.79,-4.80,90.00,13.64
837.00,47,1804.80,1460.63,0.00,10.35
837.00,48,4.80,1514.30,0.00,12.63
837.00,49,1014.11,1804.80,270.00,13.18
837.00,5,1801.60,958.20,0.00,11.89
837.00,50,927.64,598.40,90.00,14.10
837.00,51,598.40,11.40,180.00,0.00
837.00,52,204.89,1198.40,90.00,12.41
837.00,53,4.80,768.48,0.00,12.63
837.00,54,598.40,827.76,180.00,14.28
837.00,55,598.40,18.90,180.00,0.00
837.00,56,-4.80,268.88,180.00,13.17
837.00,57,280.26,1804.80,270.00,12.93
837.00,58,1520.34,4.80,270.00,13.34
837.00,59,1804.80,913.72,0.00,12.72
837.00,6,604.80,1496.40,0.00,12.61
837.00,60,829.22,1804.80,270.00,15.46
837.00,61,278.00,1195.20,90.00,13.77
837.00,62,926.77,1204.80,270.00,11.60
837.00,63,381.70,-4.80,90.00,15.11
837.00,64,1204.80,1114.09,0.00,15.86
837.00,65,611.40,604.80,270.00,0.00
837.00,66,1303.88,4.80,270.00,15.33
837.00,67,1798.40,851.77,180.00,14.96
837.00,68,1492.65,1195.20,90.00,11.71
837.00,69,-1.60,1056.24,180.00,15.45
837.00,7,338.18,1204.80,270.00,11.48
837.00,70,595.20,256.88,180.00,14.00
837.00,71,-4.80,1058.71,180.00,12.14
837.00,72,146.86,1195.20,90.00,13.11
837.00,73,302.54,598.40,90.00,14.81
837.00,74,739.06,595.20,90.00,12.62
837.00,75,598.40,275.17,180.00,14.86
837.00,76,1204.80,198.14,0.00,12.33
837.00,77,-4.80,1440.53,180.00,14.55
837.00,78,1198.40,266.07,180.00,14.01
837.00,79,601.60,25.96,0.00,10.40
837.00,8,1198.40,1497.58,180.00,15.40
837.00,80,1795.20,868.30,180.00,13.95
837.00,81,1804.80,548.53,0.00,12.28
837.00,82,604.80,316.32,0.00,13.52
837.00,83,6.02,1795.15,15.63,3.28
837.00,84,-1.60,929.57,180.00,14.69
837.00,85,11.40,1204.80,270.00,0.00
837.00,86,514.14,1204.80,270.00,11.39
837.00,87,1198.40,1617.25,180.00,12.25
837.00,88,-4.80,316.47,180.00,12.37
837.00,89,943.00,604.80,270.00,11.68
837.00,9,1795.20,1477.45,180.00,13.56
837.00,90,1515.07,1795.20,90.00,13.07
837.00,91,1559.48,1204.80,270.00,14.28
837.00,92,1195.20,914.97,180.00,12.57
837.00,93,1795.20,891.91,180.00,13.89
837.00,94,890.54,601.60,270.00,15.90
837.00,95,1320.46,595.20,90.00,12.39
837.00,96,1198.40,844.29,180.00,15.32
837.00,97,1293.97,598.40,90.00,13.28
837.00,98,1795.20,1497.46,180.00,12.57
837.00,99,927.06,1195.20,90.00,12.74
838.00,0,-4.80,1299.07,180.00,15.65
838.00,1,204.28,595.20,90.00,11.00
838.00,10,1195.20,1594.75,180.00,12.82
838.00,11,1204.80,350.86,0.00,14.69
838.00,12,604.80,1788.60,0.00,0.00
838.00,13,1465.21,1804.80,270.00,9.34
838.00,14,1188.60,1195.20,90.00,0.00
838.00,15,598.40,1221.63,180.00,10.55
838.00,16,1435.76,4.80,270.00,13.61
838.00,17,208.35,4.80,270.00,13.84
838.00,18,-4.80,138.64,180.00,15.70
838.00,19,901.10,598.40,90.00,13.97
838.00,2,4.80,916.46,0.00,11.88
838.00,20,1591.46,1204.80,270.00,12.79
838.00,21,201.21,1204.80,270.00,15.34
838.00,22,-4.80,994.55,180.00,12.59
838.00,23,1195.20,1564.50,180.00,11.82
838.00,24,1804.80,751.34,0.00,11.68
838.00,25,611.40,1201.60,270.00,0.00
838.00,26,1511.94,-4.80,90.00,13.38
838.00,27,1576.04,1201.60,270.00,10.84
838.00,28,595.20,302.26,180.00,13.98
838.00,29,1210.80,604.80,270.00,0.00
838.00,3,-4.80,899.74,180.00,11.87
838.00,30,1550.79,1195.20,90.00,14.54
838.00,31,963.75,598.40,90.00,13.75
838.00,32,84.62,1195.20,90.00,12.50
838.00,33,1490.62,601.60,270.00,13.26
838.00,34,866.28,1804.80,270.00,14.50
838.00,35,1025.16,1204.80,270.00,12.44
838.00,36,-4.80,412.87,180.00,10.69
838.00,37,604.80,199.43,0.00,12.84
838.00,38,1195.20,417.72,180.00,11.16
838.00,39,194.74,1195.20,90.00,12.31
838.00,4,1788.60,1198.40,90.00,0.00
838.00,40,-4.80,429.28,180.00,10.29
838.00,41,252.19,1195.20,90.00,12.06
838.00,42,-4.80,336.16,180.00,12.68
838.00,43,1181.10,1195.20,90.00,0.00
838.00,44,1795.20,301.54,180.00,11.84
838.00,45,1189.32,4.80,270.00,10.90
838.00,46,1541.58,-4.80,90.00,13.79
838.00,47,1804.80,1470.89,0.00,10.26
838.00,48,4.80,1527.11,0.00,12.81
838.00,49,1001.23,1804.80,270.00,12.87
838.00,5,1801.60,971.10,0.00,12.90
838.00,50,940.65,598.40,90.00,13.00
838.00,51,598.40,11.40,180.00,0.00
838.00,52,217.77,1198.40,90.00,12.88
838.00,53,4.80,780.46,0.00,11.98
838.00,54,598.40,813.45,180.00,14.31
838.00,55,598.40,18.90,180.00,0.00
838.00,56,-4.80,255.60,180.00,13.28
838.00,57,266.45,1804.80,270.00,13.81
838.00,58,1507.08,4.80,270.00,13.26
838.00,59,1804.80,927.50,0.00,13.78
838.00,6,604.80,1508.59,0.00,12.19
838.00,60,813.74,1804.80,270.00,15.48
838.00,61,290.81,1195.20,90.00,12.81
838.00,62,914.22,1204.80,270.00,12.55
838.00,63,396.32,-4.80,90.00,14.62
838.00,64,1204.80,1129.41,0.00,15.32
838.00,65,611.40,604.80,270.00,0.00
838.00,66,1289.05,4.80,270.00,14.83
838.00,67,1795.20,836.23,180.00,15.53
838.00,68,1504.50,1195.20,90.00,11.85
838.00,69,-1.60,1040.47,180.00,15.76
838.00,7,326.58,1204.80,270.00,11.60
838.00,70,595.20,242.46,180.00,14.41
838.00,71,-4.80,1046.28,180.00,12.43
838.00,72,160.39,1195.20,90.00,13.53
838.00,73,317.55,598.40,90.00,15.01
838.00,74,751.57,595.20,90.00,12.52
838.00,75,598.40,261.17,180.00,14.00
838.00,76,1204.80,210.30,0.00,12.17
838.00,77,-4.80,1425.80,180.00,14.72
838.00,78,1198.40,251.74,180.00,14.33
838.00,79,601.60,38.29,0.00,12.33
838.00,8,1198.40,1482.58,180.00,15.00
838.00,80,1795.20,854.57,180.00,13.73
838.00,81,1804.80,560.46,0.00,11.92
838.00,82,604.80,330.07,0.00,13.75
838.00,83,9.10,1795.20,72.72,3.08
838.00,84,-1.60,914.52,180.00,15.04
838.00,85,11.40,1204.80,270.00,0.00
838.00,86,502.79,1204.80,270.00,11.35
838.00,87,1198.40,1604.45,180.00,12.81
838.00,88,-4.80,304.47,180.00,12.00
838.00,89,930.89,604.80,270.00,12.12
838.00,9,1795.20,1463.30,180.00,14.15
838.00,90,1528.37,1795.20,90.00,13.30
838.00,91,1545.85,1204.80,270.00,13.63
838.00,92,1198.40,901.43,180.00,13.54
838.00,93,1795.20,878.11,180.00,13.80
838.00,94,874.54,601.60,270.00,16.00
838.00,95,1332.67,595.20,90.00,12.21
838.00,96,1198.40,829.23,180.00,15.06
838.00,97,1306.95,598.40,90.00,12.98
838.00,98,1795.20,1484.57,180.00,12.89
838.00,99,939.89,1195.20,90.00,12.82
839.00,0,-4.80,1282.88,180.00,16.20
839.00,1,215.23,595.20,90.00,10.96
839.00,10,1195.20,1581.39,180.00,13.37
839.00,11,1204.80,364.50,0.00,13.64
839.00,12,604.80,1788.60,0.00,0.00
839.00,13,1455.31,1804.80,270.00,9.90
839.00,14,1188.60,1195.20,90.00,0.00
839.00,15,598.40,1212.01,180.00,9.62
839.00,16,1422.04,4.80,270.00,13.73
839.00,17,194.07,4.80,270.00,14.28
839.00,18,-4.80,123.67,180.00,14.97
839.00,19,914.63,598.40,90.00,13.53
839.00,2,4.80,929.15,0.00,12.69
839.00,20,1579.37,1204.80,270.00,12.09
839.00,21,185.83,1204.80,270.00,15.38
839.00,22,-4.80,981.00,180.00,13.54
839.00,23,1195.20,1552.65,180.00,11.85
839.00,24,1804.80,763.13,0.00,11.79
839.00,25,611.40,1201.60,270.00,0.00
839.00,26,1525.75,-4.80,90.00,13.81
839.00,27,1565.35,1201.60,270.00,10.69
839.00,28,595.20,288.38,180.00,13.88
839.00,29,1210.80,604.80,270.00,0.00
839.00,3,-4.80,888.52,180.00,11.22
839.00,30,1564.47,1195.20,90.00,13.69
839.00,31,977.54,598.40,90.00,13.79
839.00,32,97.23,1195.20,90.00,12.61
839.00,33,1477.05,601.60,270.00,13.57
839.00,34,851.33,1804.80,270.00,14.96
839.00,35,1012.81,1204.80,270.00,12.35
839.00,36,-4.80,401.99,180.00,10.88
839.00,37,604.80,212.38,0.00,12.95
839.00,38,1195.20,406.72,180.00,11.01
839.00,39,207.85,1195.20,90.00,13.11
839.00,4,1788.60,1198.40,90.00,0.00
839.00,40,-4.80,419.42,180.00,9.86
839.00,41,265.10,1195.20,90.00,12.91
839.00,42,-4.80,323.98,180.00,12.18
839.00,43,1181.10,1195.20,90.00,0.00
839.00,44,1795.20,289.73,180.00,11.81
839.00,45,1178.08,4.80,270.00,11.24
839.00,46,1554.60,-4.80,90.00,13.01
839.00,47,1804.80,1481.43,0.00,10.55
839.00,48,4.80,1540.70,0.00,13.60
839.00,49,989.11,1804.80,270.00,12.13
839.00,5,1801.60,983.60,0.00,12.51
839.00,50,954.29,595.20,90.00,13.64
839.00,51,598.40,11.40,180.00,0.00
839.00,52,230.62,1198.40,90.00,12.85
839.00,53,4.80,792.93,0.00,12.47
839.00,54,598.40,799.42,180.00,14.03
839.00,55,598.40,18.90,180.00,0.00
839.00,56,-4.80,242.06,180.00,13.54
839.00,57,252.68,1804.80,270.00,13.77
839.00,58,1493.83,4.80,270.00,13.25
839.00,59,1804.80,941.00,0.00,13.51
839.00,6,604.80,1520.48,0.00,11.89
839.00,60,798.29,1804.80,270.00,15.45
839.00,61,304.51,1198.40,90.00,13.70
839.00,62,902.18,1204.80,270.00,12.04
839.00,63,410.55,-4.80,90.00,14.23
839.00,64,1204.80,1145.27,0.00,15.86
839.00,65,611.40,604.80,270.00,0.00
839.00,66,1273.42,4.80,270.00,15.63
839.00,67,1795.20,821.15,180.00,15.08
839.00,68,1515.62,1195.20,90.00,11.13
839.00,69,-1.60,1024.43,180.00,16.04
839.00,7,314.84,1204.80,270.00,11.73
839.00,70,595.20,227.65,180.00,14.81
839.00,71,-4.80,1033.14,180.00,13.14
839.00,72,172.86,1195.20,90.00,12.47
839.00,73,332.73,598.40,90.00,15.18
839.00,74,763.09,595.20,90.00,11.52
839.00,75,598.40,245.99,180.00,15.18
839.00,76,1204.80,223.05,0.00,12.75
839.00,77,-4.80,1410.73,180.00,15.07
839.00,78,1198.40,238.16,180.00,13.58
839.00,79,601.60,50.89,0.00,12.60
839.00,8,1198.40,1467.43,180.00,15.15
839.00,80,1795.20,841.47,180.00,13.10
839.00,81,1804.80,572.78,0.00,12.32
839.00,82,604.80,343.80,0.00,13.73
839.00,83,14.05,1795.20,90.00,4.95
839.00,84,-1.60,899.67,180.00,14.85
839.00,85,11.40,1204.80,270.00,0.00
839.00,86,490.65,1204.80,270.00,12.14
839.00,87,1198.40,1591.86,180.00,12.59
839.00,88,-4.80,292.13,180.00,12.33
839.00,89,918.77,604.80,270.00,12.12
839.00,9,1795.20,1448.81,180.00,14.49
839.00,90,1541.06,1795.20,90.00,12.69
839.00,91,1531.93,1204.80,270.00,13.93
839.00,92,1198.40,888.36,180.00,13.08
839.00,93,1795.20,864.39,180.00,13.72
839.00,94,859.53,601.60,270.00,15.01
839.00,95,1344.88,595.20,90.00,12.21
839.00,96,1198.40,813.42,180.00,15.81
839.00,97,1319.98,598.40,90.00,13.04
839.00,98,1795.20,1471.01,180.00,13.57
